txn_id,txn_date,rail,mcc,currency,local_amount,fx_rate,gross_usd,expected_interchange,expected_scheme_fee,expected_net
TXN003647,2026-06-06,ecom_credit,5732 Electronics,USD,228.2,1.0,228.2,4.55,0.32,223.33
TXN003648,2026-06-01,ecom_credit,4899 Streaming,USD,290.66,1.0,290.66,5.77,0.41,284.48
TXN003649,2026-06-03,card_present_credit,7011 Lodging,USD,165.3,1.0,165.3,2.83,0.23,162.24
TXN003650,2026-06-02,card_present_credit,5812 Restaurants,USD,405.85,1.0,405.85,6.8,0.57,398.48
TXN003651,2026-06-03,ecom_debit,4899 Streaming,USD,278.98,1.0,278.98,4.13,0.36,274.49
TXN003652,2026-06-10,ecom_credit,4121 Rideshare,USD,548.94,1.0,548.94,10.8,0.77,537.37
TXN003653,2026-06-02,ecom_debit,7011 Lodging,USD,44.45,1.0,44.45,0.84,0.06,43.55
TXN003654,2026-06-04,card_present_credit,5812 Restaurants,USD,435.46,1.0,435.46,7.29,0.61,427.56
TXN003655,2026-06-04,ecom_credit,7011 Lodging,USD,348.62,1.0,348.62,6.9,0.49,341.23
TXN003656,2026-06-01,card_present_credit,5999 Retail,USD,68.64,1.0,68.64,1.23,0.1,67.31
TXN003657,2026-06-11,cross_border,5732 Electronics,GBP,341.44,1.278,436.36,9.48,4.8,422.08
TXN003658,2026-06-10,ecom_credit,5541 Fuel,USD,449.87,1.0,449.87,8.87,0.63,440.37
TXN003659,2026-06-08,ecom_debit,5411 Grocery,USD,230.92,1.0,230.92,3.45,0.3,227.17
TXN003660,2026-06-01,ecom_credit,5812 Restaurants,USD,50.22,1.0,50.22,1.08,0.07,49.07
TXN003661,2026-06-02,ecom_credit,5812 Restaurants,USD,38.65,1.0,38.65,0.85,0.05,37.75
TXN003662,2026-06-13,ecom_credit,5814 Fast Food,USD,346.24,1.0,346.24,6.85,0.48,338.91
TXN003663,2026-06-08,card_present_debit,5812 Restaurants,USD,197.01,1.0,197.01,2.28,0.26,194.47
TXN003664,2026-06-03,card_present_debit,5814 Fast Food,USD,213.65,1.0,213.65,2.45,0.28,210.92
TXN003665,2026-06-13,ecom_credit,4899 Streaming,USD,525.61,1.0,525.61,10.35,0.74,514.52
TXN003666,2026-06-07,card_present_credit,5541 Fuel,USD,87.8,1.0,87.8,1.55,0.12,86.13
TXN003667,2026-06-02,card_present_debit,5999 Retail,USD,70.8,1.0,70.8,0.95,0.09,69.76
TXN003668,2026-06-07,card_present_debit,4899 Streaming,USD,65.78,1.0,65.78,0.9,0.09,64.79
TXN003669,2026-06-13,card_present_debit,5732 Electronics,USD,122.66,1.0,122.66,1.5,0.16,121.0
TXN003670,2026-06-02,card_present_credit,4899 Streaming,USD,432.43,1.0,432.43,7.24,0.61,424.58
TXN003671,2026-06-13,card_present_debit,5812 Restaurants,USD,38.33,1.0,38.33,0.61,0.05,37.67
TXN003672,2026-06-05,ecom_credit,5912 Pharmacy,USD,349.28,1.0,349.28,6.91,0.49,341.88
TXN003673,2026-06-07,card_present_debit,5912 Pharmacy,USD,38.08,1.0,38.08,0.61,0.05,37.42
TXN003674,2026-06-13,ecom_credit,7011 Lodging,USD,503.44,1.0,503.44,9.92,0.7,492.82
TXN003675,2026-06-08,card_present_debit,7011 Lodging,USD,212.69,1.0,212.69,2.44,0.28,209.97
TXN003676,2026-06-03,card_present_debit,5541 Fuel,USD,100.51,1.0,100.51,1.27,0.13,99.11
TXN003677,2026-06-07,ecom_debit,4899 Streaming,USD,282.44,1.0,282.44,4.17,0.37,277.9
TXN003678,2026-06-11,card_present_debit,5814 Fast Food,USD,45.61,1.0,45.61,0.69,0.06,44.86
TXN003679,2026-06-04,ecom_credit,4899 Streaming,USD,184.18,1.0,184.18,3.69,0.26,180.23
TXN003680,2026-06-14,card_present_credit,5541 Fuel,USD,414.67,1.0,414.67,6.94,0.58,407.15
TXN003681,2026-06-12,card_present_debit,4899 Streaming,USD,126.87,1.0,126.87,1.54,0.16,125.17
TXN003682,2026-06-02,ecom_debit,5541 Fuel,USD,256.71,1.0,256.71,3.81,0.33,252.57
TXN003683,2026-06-09,card_present_credit,5411 Grocery,USD,395.13,1.0,395.13,6.62,0.55,387.96
TXN003684,2026-06-14,card_present_debit,5812 Restaurants,USD,153.83,1.0,153.83,1.83,0.2,151.8
TXN003685,2026-06-11,card_present_credit,5812 Restaurants,USD,431.17,1.0,431.17,7.21,0.6,423.36
TXN003686,2026-06-05,card_present_debit,5812 Restaurants,USD,61.27,1.0,61.27,0.85,0.08,60.34
TXN003687,2026-06-13,card_present_credit,5541 Fuel,USD,16.15,1.0,16.15,0.37,0.02,15.76
TXN003688,2026-06-09,card_present_debit,5812 Restaurants,USD,51.45,1.0,51.45,0.75,0.07,50.63
TXN003689,2026-06-02,card_present_debit,4899 Streaming,USD,219.09,1.0,219.09,2.51,0.28,216.3
TXN003690,2026-06-03,card_present_debit,5732 Electronics,USD,203.83,1.0,203.83,2.35,0.26,201.22
TXN003691,2026-06-04,cross_border,5732 Electronics,GBP,444.54,1.278,568.12,12.31,6.25,549.56
TXN003692,2026-06-01,ecom_credit,5999 Retail,USD,213.98,1.0,213.98,4.27,0.3,209.41
TXN003693,2026-06-02,ecom_credit,5999 Retail,USD,378.77,1.0,378.77,7.49,0.53,370.75
TXN003694,2026-06-14,ecom_credit,5541 Fuel,USD,204.81,1.0,204.81,4.09,0.29,200.43
TXN003695,2026-06-01,ecom_credit,5999 Retail,USD,416.69,1.0,416.69,8.23,0.58,407.88
TXN003696,2026-06-04,ecom_credit,5999 Retail,USD,355.06,1.0,355.06,7.02,0.5,347.54
TXN003697,2026-06-12,card_present_credit,5411 Grocery,USD,171.77,1.0,171.77,2.93,0.24,168.6
TXN003698,2026-06-07,card_present_credit,5814 Fast Food,USD,218.66,1.0,218.66,3.71,0.31,214.64
TXN003699,2026-06-01,ecom_credit,5912 Pharmacy,USD,180.13,1.0,180.13,3.61,0.25,176.27
TXN003700,2026-06-07,card_present_debit,5541 Fuel,USD,96.44,1.0,96.44,1.22,0.13,95.09
TXN003701,2026-06-13,card_present_debit,5541 Fuel,USD,143.34,1.0,143.34,1.72,0.19,141.43
TXN003702,2026-06-09,card_present_debit,4899 Streaming,USD,130.07,1.0,130.07,1.58,0.17,128.32
TXN003703,2026-06-01,ecom_debit,5541 Fuel,USD,207.14,1.0,207.14,3.12,0.27,203.75
TXN003704,2026-06-08,ecom_debit,5732 Electronics,USD,174.44,1.0,174.44,2.66,0.23,171.55
TXN003705,2026-06-11,card_present_debit,5541 Fuel,USD,10.79,1.0,10.79,0.32,0.01,10.46
TXN003706,2026-06-14,cross_border,5732 Electronics,JPY,65279.25,0.00641,418.44,9.1,4.6,404.74
TXN003707,2026-06-08,cross_border,5812 Restaurants,EUR,314.86,1.082,340.68,7.42,3.75,329.51
TXN003708,2026-06-06,ecom_credit,5999 Retail,USD,242.09,1.0,242.09,4.82,0.34,236.93
TXN003709,2026-06-13,ecom_credit,5812 Restaurants,USD,606.8,1.0,606.8,11.93,0.85,594.02
TXN003710,2026-06-02,card_present_debit,5812 Restaurants,USD,169.97,1.0,169.97,1.99,0.22,167.76
TXN003711,2026-06-07,card_present_debit,4899 Streaming,USD,63.83,1.0,63.83,0.88,0.08,62.87
TXN003712,2026-06-05,card_present_credit,4121 Rideshare,USD,297.9,1.0,297.9,5.02,0.42,292.46
TXN003713,2026-06-06,ecom_credit,4121 Rideshare,USD,282.39,1.0,282.39,5.61,0.4,276.38
TXN003714,2026-06-12,card_present_debit,5732 Electronics,USD,101.77,1.0,101.77,1.28,0.13,100.36
TXN003715,2026-06-11,card_present_credit,5812 Restaurants,USD,320.12,1.0,320.12,5.38,0.45,314.29
TXN003716,2026-06-03,ecom_credit,5812 Restaurants,USD,625.87,1.0,625.87,12.3,0.88,612.69
TXN003717,2026-06-03,ecom_credit,5411 Grocery,USD,208.46,1.0,208.46,4.16,0.29,204.01
TXN003718,2026-06-04,card_present_debit,4899 Streaming,USD,46.13,1.0,46.13,0.69,0.06,45.38
TXN003719,2026-06-09,card_present_debit,5999 Retail,USD,80.45,1.0,80.45,1.05,0.1,79.3
TXN003720,2026-06-10,card_present_debit,5812 Restaurants,USD,42.03,1.0,42.03,0.65,0.05,41.33
TXN003721,2026-06-02,card_present_credit,4899 Streaming,USD,322.87,1.0,322.87,5.43,0.45,316.99
TXN003722,2026-06-07,card_present_credit,5732 Electronics,USD,214.89,1.0,214.89,3.65,0.3,210.94
TXN003723,2026-06-14,card_present_debit,7011 Lodging,USD,64.99,1.0,64.99,0.89,0.08,64.02
TXN003724,2026-06-05,card_present_debit,4899 Streaming,USD,127.52,1.0,127.52,1.55,0.17,125.8
TXN003725,2026-06-13,card_present_credit,5999 Retail,USD,116.64,1.0,116.64,2.02,0.16,114.46
TXN003726,2026-06-11,ecom_credit,5732 Electronics,USD,212.99,1.0,212.99,4.25,0.3,208.44
TXN003727,2026-06-11,card_present_credit,7011 Lodging,USD,425.18,1.0,425.18,7.12,0.6,417.46
TXN003728,2026-06-09,card_present_debit,5912 Pharmacy,USD,148.08,1.0,148.08,1.76,0.19,146.13
TXN003729,2026-06-01,card_present_debit,5912 Pharmacy,USD,46.3,1.0,46.3,0.7,0.06,45.54
TXN003730,2026-06-07,ecom_credit,4899 Streaming,USD,219.11,1.0,219.11,4.37,0.31,214.43
TXN003731,2026-06-11,card_present_credit,5411 Grocery,USD,436.21,1.0,436.21,7.3,0.61,428.3
TXN003732,2026-06-07,card_present_debit,4899 Streaming,USD,156.36,1.0,156.36,1.85,0.2,154.31
TXN003733,2026-06-11,card_present_debit,5411 Grocery,USD,131.05,1.0,131.05,1.59,0.17,129.29
TXN003734,2026-06-11,card_present_debit,5812 Restaurants,USD,70.06,1.0,70.06,0.95,0.09,69.02
TXN003735,2026-06-07,card_present_debit,4121 Rideshare,USD,25.17,1.0,25.17,0.47,0.03,24.67
TXN003736,2026-06-08,card_present_debit,5912 Pharmacy,USD,123.45,1.0,123.45,1.51,0.16,121.78
TXN003737,2026-06-03,card_present_debit,5999 Retail,USD,198.01,1.0,198.01,2.29,0.26,195.46
TXN003738,2026-06-06,card_present_credit,7011 Lodging,USD,108.94,1.0,108.94,1.9,0.15,106.89
TXN003739,2026-06-07,card_present_credit,7011 Lodging,USD,438.83,1.0,438.83,7.34,0.61,430.88
TXN003740,2026-06-12,ecom_credit,5732 Electronics,USD,73.46,1.0,73.46,1.53,0.1,71.83
TXN003741,2026-06-09,card_present_credit,5912 Pharmacy,USD,115.98,1.0,115.98,2.01,0.16,113.81
TXN003742,2026-06-01,card_present_credit,4899 Streaming,USD,284.93,1.0,284.93,4.8,0.4,279.73
TXN003743,2026-06-12,card_present_credit,5814 Fast Food,USD,93.0,1.0,93.0,1.63,0.13,91.24
TXN003744,2026-06-07,card_present_debit,5411 Grocery,USD,102.06,1.0,102.06,1.28,0.13,100.65
TXN003745,2026-06-13,ecom_credit,5411 Grocery,USD,148.55,1.0,148.55,3.0,0.21,145.34
TXN003746,2026-06-12,card_present_credit,5999 Retail,USD,336.53,1.0,336.53,5.65,0.47,330.41
TXN003747,2026-06-02,ecom_credit,5912 Pharmacy,USD,238.97,1.0,238.97,4.76,0.33,233.88
TXN003748,2026-06-02,card_present_debit,7011 Lodging,USD,5.2,1.0,5.2,0.26,0.01,4.93
TXN003749,2026-06-01,card_present_debit,5732 Electronics,USD,90.99,1.0,90.99,1.17,0.12,89.7
TXN003750,2026-06-01,card_present_credit,7011 Lodging,USD,8.54,1.0,8.54,0.24,0.01,8.29
TXN003751,2026-06-02,cross_border,5541 Fuel,JPY,85567.86,0.00641,548.49,11.89,6.03,530.57
TXN003752,2026-06-12,card_present_credit,5814 Fast Food,USD,219.15,1.0,219.15,3.72,0.31,215.12
TXN003753,2026-06-05,card_present_credit,5732 Electronics,USD,42.91,1.0,42.91,0.81,0.06,42.04
TXN003754,2026-06-09,card_present_debit,5812 Restaurants,USD,70.49,1.0,70.49,0.95,0.09,69.45
TXN003755,2026-06-04,card_present_debit,5999 Retail,USD,49.02,1.0,49.02,0.72,0.06,48.24
TXN003756,2026-06-07,card_present_debit,5812 Restaurants,USD,184.84,1.0,184.84,2.15,0.24,182.45
TXN003757,2026-06-05,ecom_credit,5999 Retail,USD,73.55,1.0,73.55,1.53,0.1,71.92
TXN003758,2026-06-08,card_present_debit,5812 Restaurants,USD,153.5,1.0,153.5,1.82,0.2,151.48
TXN003759,2026-06-07,card_present_credit,7011 Lodging,USD,263.74,1.0,263.74,4.45,0.37,258.92
TXN003760,2026-06-09,ecom_credit,5732 Electronics,USD,613.06,1.0,613.06,12.05,0.86,600.15
TXN003761,2026-06-02,card_present_debit,4121 Rideshare,USD,85.51,1.0,85.51,1.11,0.11,84.29
TXN003762,2026-06-13,card_present_credit,5912 Pharmacy,USD,66.96,1.0,66.96,1.2,0.09,65.67
TXN003763,2026-06-14,ecom_debit,5812 Restaurants,USD,45.82,1.0,45.82,0.86,0.06,44.9
TXN003764,2026-06-14,card_present_credit,5999 Retail,USD,387.95,1.0,387.95,6.5,0.54,380.91
TXN003765,2026-06-14,card_present_debit,5411 Grocery,USD,34.34,1.0,34.34,0.57,0.04,33.73
TXN003766,2026-06-05,ecom_credit,5912 Pharmacy,USD,417.28,1.0,417.28,8.24,0.58,408.46
TXN003767,2026-06-07,card_present_credit,4899 Streaming,USD,328.02,1.0,328.02,5.51,0.46,322.05
TXN003768,2026-06-14,card_present_debit,5814 Fast Food,USD,55.44,1.0,55.44,0.79,0.07,54.58
TXN003769,2026-06-05,card_present_debit,5812 Restaurants,USD,149.6,1.0,149.6,1.78,0.19,147.63
TXN003770,2026-06-12,card_present_debit,5732 Electronics,USD,150.87,1.0,150.87,1.79,0.2,148.88
TXN003771,2026-06-07,card_present_debit,5812 Restaurants,USD,122.93,1.0,122.93,1.5,0.16,121.27
TXN003772,2026-06-12,card_present_debit,5732 Electronics,USD,35.74,1.0,35.74,0.59,0.05,35.1
TXN003773,2026-06-12,ecom_debit,5999 Retail,USD,285.61,1.0,285.61,4.22,0.37,281.02
TXN003774,2026-06-14,card_present_debit,5999 Retail,USD,27.08,1.0,27.08,0.49,0.04,26.55
TXN003775,2026-06-11,card_present_debit,4899 Streaming,USD,70.56,1.0,70.56,0.95,0.09,69.52
TXN003776,2026-06-03,card_present_debit,5999 Retail,USD,136.44,1.0,136.44,1.64,0.18,134.62
TXN003777,2026-06-12,card_present_credit,5541 Fuel,USD,54.9,1.0,54.9,1.01,0.08,53.81
TXN003778,2026-06-01,card_present_debit,5999 Retail,USD,179.88,1.0,179.88,2.1,0.23,177.55
TXN003779,2026-06-14,ecom_credit,5411 Grocery,USD,592.76,1.0,592.76,11.66,0.83,580.27
TXN003780,2026-06-14,card_present_credit,5541 Fuel,USD,13.55,1.0,13.55,0.32,0.02,13.21
TXN003781,2026-06-03,card_present_credit,5999 Retail,USD,293.43,1.0,293.43,4.94,0.41,288.08
TXN003782,2026-06-13,ecom_credit,5814 Fast Food,USD,170.43,1.0,170.43,3.42,0.24,166.77
TXN003783,2026-06-14,card_present_debit,4121 Rideshare,USD,40.86,1.0,40.86,0.64,0.05,40.17
TXN003784,2026-06-05,card_present_credit,5814 Fast Food,USD,325.08,1.0,325.08,5.46,0.46,319.16
TXN003785,2026-06-14,card_present_debit,7011 Lodging,USD,79.32,1.0,79.32,1.04,0.1,78.18
TXN003786,2026-06-12,card_present_credit,5812 Restaurants,USD,463.33,1.0,463.33,7.74,0.65,454.94
TXN003787,2026-06-09,cross_border,5732 Electronics,CAD,832.01,0.731,608.2,13.18,6.69,588.33
TXN003788,2026-06-02,cross_border,5812 Restaurants,CAD,533.3,0.731,389.84,8.48,4.29,377.07
TXN003789,2026-06-12,card_present_debit,5999 Retail,USD,209.29,1.0,209.29,2.41,0.27,206.61
TXN003790,2026-06-03,card_present_credit,5999 Retail,USD,331.65,1.0,331.65,5.57,0.46,325.62
TXN003791,2026-06-01,ecom_debit,5411 Grocery,USD,209.7,1.0,209.7,3.16,0.27,206.27
TXN003792,2026-06-05,ecom_credit,4121 Rideshare,USD,351.25,1.0,351.25,6.95,0.49,343.81
TXN003793,2026-06-06,ecom_debit,5541 Fuel,USD,14.78,1.0,14.78,0.43,0.02,14.33
TXN003794,2026-06-12,ecom_credit,5411 Grocery,USD,249.72,1.0,249.72,4.97,0.35,244.4
TXN003795,2026-06-07,ecom_credit,5812 Restaurants,USD,285.03,1.0,285.03,5.66,0.4,278.97
TXN003796,2026-06-05,card_present_debit,4121 Rideshare,USD,45.69,1.0,45.69,0.69,0.06,44.94
TXN003797,2026-06-12,card_present_credit,5999 Retail,USD,227.68,1.0,227.68,3.86,0.32,223.5
TXN003798,2026-06-08,card_present_debit,5814 Fast Food,USD,60.56,1.0,60.56,0.85,0.08,59.63
TXN003799,2026-06-11,ecom_credit,4121 Rideshare,USD,230.04,1.0,230.04,4.59,0.32,225.13
TXN003800,2026-06-14,card_present_debit,5411 Grocery,USD,20.56,1.0,20.56,0.43,0.03,20.1
TXN003801,2026-06-13,ecom_credit,5411 Grocery,USD,150.6,1.0,150.6,3.04,0.21,147.35
TXN003802,2026-06-09,card_present_credit,7011 Lodging,USD,196.25,1.0,196.25,3.34,0.27,192.64
TXN003803,2026-06-10,card_present_credit,7011 Lodging,USD,298.41,1.0,298.41,5.02,0.42,292.97
TXN003804,2026-06-14,cross_border,5411 Grocery,CAD,1124.45,0.731,821.97,17.77,9.04,795.16
TXN003805,2026-06-08,ecom_credit,5999 Retail,USD,483.46,1.0,483.46,9.53,0.68,473.25
TXN003806,2026-06-08,card_present_credit,5812 Restaurants,USD,266.9,1.0,266.9,4.5,0.37,262.03
TXN003807,2026-06-05,card_present_debit,7011 Lodging,USD,127.53,1.0,127.53,1.55,0.17,125.81
TXN003808,2026-06-14,cross_border,5411 Grocery,JPY,76642.75,0.00641,491.28,10.66,5.4,475.22
TXN003809,2026-06-04,card_present_debit,5814 Fast Food,USD,147.57,1.0,147.57,1.76,0.19,145.62
TXN003810,2026-06-02,card_present_debit,4121 Rideshare,USD,39.46,1.0,39.46,0.62,0.05,38.79
TXN003811,2026-06-05,card_present_debit,5912 Pharmacy,USD,152.51,1.0,152.51,1.81,0.2,150.5
TXN003812,2026-06-07,card_present_debit,4899 Streaming,USD,197.73,1.0,197.73,2.29,0.26,195.18
TXN003813,2026-06-08,cross_border,7011 Lodging,MXN,686.53,0.0542,37.21,0.9,0.41,35.9
TXN003814,2026-06-05,ecom_credit,7011 Lodging,USD,554.24,1.0,554.24,10.91,0.78,542.55
TXN003815,2026-06-04,card_present_debit,4121 Rideshare,USD,65.4,1.0,65.4,0.9,0.09,64.41
TXN003816,2026-06-14,cross_border,5814 Fast Food,EUR,434.79,1.082,470.44,10.21,5.17,455.06
TXN003817,2026-06-09,card_present_credit,5814 Fast Food,USD,177.99,1.0,177.99,3.04,0.25,174.7
TXN003818,2026-06-05,card_present_credit,5814 Fast Food,USD,392.72,1.0,392.72,6.58,0.55,385.59
TXN003819,2026-06-02,card_present_debit,5999 Retail,USD,204.81,1.0,204.81,2.36,0.27,202.18
TXN003820,2026-06-13,ecom_debit,4121 Rideshare,USD,277.2,1.0,277.2,4.1,0.36,272.74
TXN003821,2026-06-01,ecom_debit,4121 Rideshare,USD,260.03,1.0,260.03,3.86,0.34,255.83
TXN003822,2026-06-13,card_present_debit,4121 Rideshare,USD,172.54,1.0,172.54,2.02,0.22,170.3
TXN003823,2026-06-14,cross_border,5411 Grocery,CAD,267.37,0.731,195.45,4.3,2.15,189.0
TXN003824,2026-06-13,card_present_credit,5732 Electronics,USD,455.96,1.0,455.96,7.62,0.64,447.7
TXN003825,2026-06-12,card_present_debit,5999 Retail,USD,138.79,1.0,138.79,1.67,0.18,136.94
TXN003826,2026-06-02,ecom_credit,7011 Lodging,USD,549.79,1.0,549.79,10.82,0.77,538.2
TXN003827,2026-06-02,card_present_debit,5812 Restaurants,USD,152.95,1.0,152.95,1.82,0.2,150.93
TXN003828,2026-06-13,card_present_debit,5814 Fast Food,USD,17.32,1.0,17.32,0.39,0.02,16.91
TXN003829,2026-06-11,card_present_credit,5541 Fuel,USD,400.83,1.0,400.83,6.71,0.56,393.56
TXN003830,2026-06-10,card_present_debit,4121 Rideshare,USD,11.69,1.0,11.69,0.33,0.02,11.34
TXN003831,2026-06-06,ecom_credit,5912 Pharmacy,USD,227.49,1.0,227.49,4.54,0.32,222.63
TXN003832,2026-06-06,ecom_credit,5814 Fast Food,USD,335.72,1.0,335.72,6.65,0.47,328.6
TXN003833,2026-06-01,ecom_credit,4899 Streaming,USD,99.13,1.0,99.13,2.03,0.14,96.96
TXN003834,2026-06-11,card_present_debit,5999 Retail,USD,57.98,1.0,57.98,0.82,0.08,57.08
TXN003835,2026-06-09,ecom_credit,5812 Restaurants,USD,72.49,1.0,72.49,1.51,0.1,70.88
TXN003836,2026-06-11,card_present_credit,4121 Rideshare,USD,114.06,1.0,114.06,1.98,0.16,111.92
TXN003837,2026-06-14,ecom_debit,4121 Rideshare,USD,234.37,1.0,234.37,3.5,0.3,230.57
TXN003838,2026-06-07,card_present_credit,7011 Lodging,USD,440.18,1.0,440.18,7.36,0.62,432.2
TXN003839,2026-06-06,card_present_debit,4899 Streaming,USD,171.17,1.0,171.17,2.01,0.22,168.94
TXN003840,2026-06-05,card_present_credit,4121 Rideshare,USD,58.7,1.0,58.7,1.07,0.08,57.55
TXN003841,2026-06-07,card_present_debit,5814 Fast Food,USD,175.14,1.0,175.14,2.05,0.23,172.86
TXN003842,2026-06-08,card_present_credit,5411 Grocery,USD,114.77,1.0,114.77,1.99,0.16,112.62
TXN003843,2026-06-12,card_present_credit,5812 Restaurants,USD,90.49,1.0,90.49,1.59,0.13,88.77
TXN003844,2026-06-05,card_present_debit,5912 Pharmacy,USD,126.55,1.0,126.55,1.54,0.16,124.85
TXN003845,2026-06-07,card_present_debit,4899 Streaming,USD,208.59,1.0,208.59,2.4,0.27,205.92
TXN003846,2026-06-07,ecom_debit,4121 Rideshare,USD,137.16,1.0,137.16,2.14,0.18,134.84
TXN003847,2026-06-09,ecom_credit,5541 Fuel,USD,400.97,1.0,400.97,7.92,0.56,392.49
TXN003848,2026-06-04,card_present_credit,7011 Lodging,USD,476.08,1.0,476.08,7.96,0.67,467.45
TXN003849,2026-06-04,ecom_debit,5732 Electronics,USD,284.79,1.0,284.79,4.21,0.37,280.21
TXN003850,2026-06-12,ecom_credit,5814 Fast Food,USD,201.63,1.0,201.63,4.03,0.28,197.32
TXN003851,2026-06-05,card_present_debit,4899 Streaming,USD,87.14,1.0,87.14,1.12,0.11,85.91
TXN003852,2026-06-07,card_present_debit,4899 Streaming,USD,106.48,1.0,106.48,1.33,0.14,105.01
TXN003853,2026-06-07,card_present_credit,5912 Pharmacy,USD,408.18,1.0,408.18,6.83,0.57,400.78
TXN003854,2026-06-10,cross_border,5812 Restaurants,MXN,4333.21,0.0542,234.86,5.15,2.58,227.13
TXN003855,2026-06-04,card_present_credit,4899 Streaming,USD,9.64,1.0,9.64,0.26,0.01,9.37
TXN003856,2026-06-02,ecom_credit,5912 Pharmacy,USD,601.38,1.0,601.38,11.83,0.84,588.71
TXN003857,2026-06-06,card_present_debit,4121 Rideshare,USD,161.81,1.0,161.81,1.91,0.21,159.69
TXN003858,2026-06-03,card_present_debit,5812 Restaurants,USD,217.94,1.0,217.94,2.5,0.28,215.16
TXN003859,2026-06-02,ecom_credit,5541 Fuel,USD,125.43,1.0,125.43,2.55,0.18,122.7
TXN003860,2026-06-08,card_present_credit,4899 Streaming,USD,125.62,1.0,125.62,2.17,0.18,123.27
TXN003861,2026-06-08,ecom_credit,4899 Streaming,USD,251.97,1.0,251.97,5.01,0.35,246.61
TXN003862,2026-06-14,ecom_credit,5732 Electronics,USD,229.54,1.0,229.54,4.58,0.32,224.64
TXN003863,2026-06-10,card_present_credit,4121 Rideshare,USD,317.99,1.0,317.99,5.35,0.45,312.19
TXN003864,2026-06-07,card_present_debit,7011 Lodging,USD,158.85,1.0,158.85,1.88,0.21,156.76
TXN003865,2026-06-13,card_present_credit,7011 Lodging,USD,259.89,1.0,259.89,4.39,0.36,255.14
TXN003866,2026-06-14,card_present_credit,5541 Fuel,USD,348.69,1.0,348.69,5.85,0.49,342.35
TXN003867,2026-06-04,card_present_debit,5912 Pharmacy,USD,7.68,1.0,7.68,0.29,0.01,7.38
TXN003868,2026-06-04,card_present_debit,5812 Restaurants,USD,128.7,1.0,128.7,1.56,0.17,126.97
TXN003869,2026-06-08,card_present_credit,4121 Rideshare,USD,136.63,1.0,136.63,2.35,0.19,134.09
TXN003870,2026-06-08,card_present_debit,4121 Rideshare,USD,104.92,1.0,104.92,1.31,0.14,103.47
TXN003871,2026-06-08,card_present_credit,5812 Restaurants,USD,382.0,1.0,382.0,6.4,0.53,375.07
TXN003872,2026-06-10,card_present_debit,5814 Fast Food,USD,208.63,1.0,208.63,2.4,0.27,205.96
TXN003873,2026-06-12,ecom_debit,5732 Electronics,USD,17.01,1.0,17.01,0.46,0.02,16.53
TXN003874,2026-06-05,cross_border,5814 Fast Food,CAD,883.58,0.731,645.9,13.99,7.1,624.81
TXN003875,2026-06-02,card_present_credit,7011 Lodging,USD,150.05,1.0,150.05,2.58,0.21,147.26
TXN003876,2026-06-05,ecom_debit,5999 Retail,USD,241.49,1.0,241.49,3.6,0.31,237.58
TXN003877,2026-06-02,ecom_credit,5732 Electronics,USD,171.13,1.0,171.13,3.44,0.24,167.45
TXN003878,2026-06-11,card_present_credit,4121 Rideshare,USD,14.59,1.0,14.59,0.34,0.02,14.23
TXN003879,2026-06-13,ecom_credit,5732 Electronics,USD,592.98,1.0,592.98,11.66,0.83,580.49
TXN003880,2026-06-09,cross_border,5912 Pharmacy,MXN,6097.6,0.0542,330.49,7.21,3.64,319.64
TXN003881,2026-06-11,card_present_debit,5541 Fuel,USD,99.04,1.0,99.04,1.25,0.13,97.66
TXN003882,2026-06-05,card_present_debit,5541 Fuel,USD,86.72,1.0,86.72,1.12,0.11,85.49
TXN003883,2026-06-07,card_present_debit,5999 Retail,USD,197.4,1.0,197.4,2.28,0.26,194.86
TXN003884,2026-06-10,card_present_debit,5999 Retail,USD,38.94,1.0,38.94,0.62,0.05,38.27
TXN003885,2026-06-14,card_present_debit,7011 Lodging,USD,159.55,1.0,159.55,1.89,0.21,157.45
TXN003886,2026-06-14,ecom_debit,5732 Electronics,USD,235.94,1.0,235.94,3.52,0.31,232.11
TXN003887,2026-06-10,ecom_credit,5411 Grocery,USD,189.53,1.0,189.53,3.8,0.27,185.46
TXN003888,2026-06-14,card_present_credit,5999 Retail,USD,269.21,1.0,269.21,4.54,0.38,264.29
TXN003889,2026-06-11,card_present_debit,5999 Retail,USD,156.63,1.0,156.63,1.85,0.2,154.58
TXN003890,2026-06-02,card_present_credit,7011 Lodging,USD,474.98,1.0,474.98,7.94,0.66,466.38
TXN003891,2026-06-08,card_present_debit,7011 Lodging,USD,89.49,1.0,89.49,1.15,0.12,88.22
